ibge,anomes,bpc_ben,bpc_pcd_ben,bpc_idoso_ben,bpc_pcd_val,bpc_idoso_val,bpc_val
500375,202503,520,316,204,479694.79,309673.5,789368.29
500380,202503,801,447,354,678568.12,537377.17,1215945.29
500390,202503,97,40,57,60720.9,86527.18,147248.08
500400,202503,289,165,124,250476.8,188232.97,438709.77
500410,202503,500,242,258,367374.91,391646.73,759021.64
500430,202503,751,482,269,731697.69,408345.16,1140042.85
500440,202503,212,125,87,189752.69,132066,321818.69
500450,202503,488,218,270,330942.01,409868.66,740810.67
500460,202503,356,208,148,315757.65,224664,540421.65
500470,202503,598,394,204,598104.5,309672.15,907776.65
500480,202503,93,65,28,98677.8,42504.58,141182.38
500490,202503,118,64,54,97155.89,81973.27,179129.16
500500,202503,1719,664,1055,1008005.24,1601501.79,2609507.03
500510,202503,44,34,10,51612.85,15180,66792.85
500515,202503,174,114,60,173056.54,91080.83,264137.37
500520,202503,376,206,170,312721.18,258060.86,570782.04
500525,202503,111,55,56,83491.24,85008.5,168499.74
500540,202503,1073,487,586,739307.86,889556.95,1628864.81
500560,202503,1014,612,402,929051.21,610237.19,1539288.40
500568,202503,1659,664,995,1008028.54,1510473.92,2518502.46
500570,202503,1569,977,592,1483133.67,898657.4,2381791.07
500580,202503,352,203,149,308163.1,226182.49,534345.59
500600,202503,521,257,264,390147.9,400753.29,790901.19
500620,202503,1237,914,323,1387562.72,490332.66,1877895.38
500625,202503,89,68,21,103224.17,31878,135102.17
500627,202503,62,30,32,45541.48,48576,94117.48
500630,202503,1834,1145,689,1738273.41,1045908.71,2784182.12
500635,202503,545,327,218,496388.9,330924,827312.9
500640,202503,400,228,172,346096.28,261098,607194.28
500660,202503,7850,2883,4967,4376540.4,7539957.71,11916498.11
500690,202503,817,340,477,516129.8,725604.61,1241734.41
500710,202503,497,238,259,361295.23,393168.15,754463.38
500720,202503,1175,673,502,1021649.5,762036.9,1783686.4
500730,202503,149,100,49,151807.64,74382.67,226190.31
500740,202503,1147,531,616,806092.75,935091.81,1741184.56
500750,202503,265,101,164,153324.79,248955.59,402280.38
500755,202503,129,91,38,138142.97,57684,195826.97
500769,202503,911,543,368,824305.48,558626.59,1382932.07
500770,202503,469,243,226,368885.63,343070.5,711956.13
500780,202503,132,82,50,124485.47,75902.33,200387.80
500790,202503,1394,725,669,1100599.22,1015550.7,2116149.92
500793,202503,369,208,161,315914.88,244401.88,560316.76
500795,202503,278,163,115,247439.06,174570.7,422009.76
500797,202503,60,47,13,71348.25,19734.31,91082.56
500800,202503,499,234,265,355223.44,402275.35,757498.79
500830,202503,3600,1702,1898,2585255.5,2884210.14,5469465.64
500840,202503,130,95,35,144217.11,53130.82,197347.93
510010,202503,100,68,32,103227.25,48576,151803.25
510020,202503,617,308,309,467568.11,469068.05,936636.16
510025,202503,2248,1366,882,2073670.43,1340409.32,3414079.75
510030,202503,791,459,332,696782.23,503981.73,1200763.96
510035,202503,138,72,66,109297.11,100188.69,209485.80
510040,202503,465,233,232,353701.52,352177.12,705878.64
510050,202503,389,216,173,327898.09,262617.51,590515.60
510060,202503,174,92,82,139662.31,124478.91,264141.22
510080,202503,276,137,139,207969.46,211002,418971.46
510100,202503,78,33,45,50095.98,68310.67,118406.65
510120,202503,11,8,3,12144.5,4554,16698.5
510125,202503,457,297,160,450854.1,242880.6,693734.7
510130,202503,562,330,232,500971.04,352188.61,853159.65
510140,202503,532,214,318,324858.39,482724.42,807582.81
510160,202503,136,59,77,89569.27,116888.02,206457.29
510170,202503,948,568,380,862259.13,576849.12,1439108.25
510180,202503,4893,1994,2899,3026984.89,4402221.07,7429205.96
510185,202503,61,30,31,45540.7,47058,92598.7
510190,202503,325,148,177,224667.81,268686.7,493354.51
510250,202503,3856,2310,1546,3506659.46,2346838.59,5853498.05
510260,202503,208,161,47,244411.36,71347.8,315759.16
510263,202503,611,361,250,548021.32,379505,927526.32
510267,202503,810,464,346,704387.63,525230.32,1229617.95
510268,202503,96,54,42,81974.47,63756,145730.47
510269,202503,90,42,48,63756.4,72864.5,136620.9
510270,202503,428,209,219,317263.95,332442,649705.95
510279,202503,248,183,65,277805.25,98671.16,376476.41
510285,202503,210,97,113,147246.58,171534,318780.58
510300,202503,641,352,289,534356,438708.18,973064.18
510305,202503,222,101,121,153321.86,183681.56,337003.42
510310,202503,121,65,56,98673.41,85008.6,183682.01
510320,202503,960,630,330,956413.01,500943.67,1457356.68
510325,202503,523,250,273,379507.27,414415.2,793922.47
510330,202503,554,330,224,500951.17,340033.15,840984.32
510335,202503,821,515,306,781810.7,464515.43,1246326.13
510336,202503,66,47,19,71348.35,28842,100190.35
510337,202503,127,63,64,95634.63,97152,192786.63
510340,202503,24701,11386,13315,17286218.32,20217002.49,37503220.81
510343,202503,92,71,21,107781.54,31878,139659.54
510345,202503,174,113,61,171540.67,92601.11,264141.78
510350,202503,765,420,345,637592.47,523718.87,1161311.34
510360,202503,239,146,93,221640.66,141175.56,362816.22
510370,202503,162,91,71,138141.35,107779.6,245920.95
510380,202503,85,65,20,98670,30360,129030
510385,202503,59,33,26,50094.84,39468,89562.84
510390,202503,106,62,44,94119.11,66792.89,160912.00
510395,202503,72,52,20,78938.79,30360,109298.79
510410,202503,1070,727,343,1103650.01,520680.85,1624330.86
510420,202503,508,274,234,415949.96,355218.4,771168.36
510450,202503,56,29,27,44022.8,40986,85008.8
510452,202503,69,37,32,56167.57,48576,104743.57
510454,202503,69,34,35,51612.2,53130.73,104742.93
510455,202503,139,83,56,125994.45,85009.86,211004.31
510460,202503,259,126,133,191269.28,201894,393163.28
510480,202503,928,555,373,842536.95,566229.38,1408766.33
510490,202503,309,158,151,241377.17,229226.23,470603.40
510500,202503,277,212,65,321818.27,98670,420488.27
510510,202503,1050,631,419,957886.24,637566.62,1595452.86
510515,202503,1537,849,688,1288822.6,1044393.45,2333216.05
510517,202503,321,150,171,227705.06,259578.71,487283.77
510520,202503,268,178,90,270212.68,136623.08,406835.76
510523,202503,149,124,25,188233.44,37950,226183.44
510525,202503,1090,694,396,1053548.05,601138.95,1654687.00
510530,202503,36,18,18,27324,27324,54648
510550,202503,287,140,147,212529.78,223150.61,435680.39
510558,202503,372,198,174,300575.22,264132.35,564707.57
510560,202503,441,279,162,423551.6,245925.08,669476.68
510562,202503,893,654,239,992816.12,364322.21,1357138.33
510590,202503,715,344,371,522222.76,563190.03,1085412.79
510600,202503,250,134,116,203420.27,176088.48,379508.75
510610,202503,306,165,141,250484.31,214039.06,464523.37
510615,202503,275,137,138,207969.47,209484,417453.47
510617,202503,30,12,18,18216.2,27324.6,45540.8
510618,202503,138,81,57,122960.34,86527.43,209487.77
510619,202503,90,61,29,92600.83,44022,136622.83
510620,202503,177,99,78,150284,118404,268688
510621,202503,186,124,62,188233.8,94116.12,282349.92
510622,202503,709,352,357,534372.8,541932.32,1076305.12
510623,202503,342,228,114,346110.61,173052.8,519163.41
510624,202503,137,70,67,106260.8,101706.66,207967.46
510625,202503,678,415,263,630010.88,399241.33,1029252.21
510626,202503,155,93,62,141179.66,94116.88,235296.54
510627,202503,121,86,35,130552.03,53130,183682.03
510628,202503,183,112,71,170023.16,107782.75,277805.91
510629,202503,359,236,123,358254.33,186742.22,544996.55
510630,202503,578,318,260,482747.11,394686.17,877433.28
510631,202503,23,12,11,18216.33,16698.6,34914.93
510637,202503,415,245,170,371915.06,258060.36,629975.42
510642,202503,1572,885,687,1343461.18,1042873.12,2386334.30
510645,202503,15,4,11,6072.6,16698.6,22771.2
510650,202503,1329,876,453,1329826.54,687660.35,2017486.89
510665,202503,119,57,62,86529.4,94117.22,180646.62
510670,202503,53,32,21,48577.71,31878,80455.71
510675,202503,1395,931,464,1413329.81,704362.45,2117692.26
510677,202503,418,241,177,365843.9,268686.78,634530.68
510680,202503,97,62,35,94120.25,53130.2,147250.45
510682,202503,219,120,99,182161,150282,332443
510685,202503,70,54,16,81975.04,24289.56,106264.60
510700,202503,710,419,291,636096.17,441753.43,1077849.60
510704,202503,1679,931,748,1413332.39,1135475.36,2548807.75
510706,202503,185,98,87,148772.81,132066.72,280839.53
510710,202503,471,369,102,561695.16,154838.26,716533.42
510715,202503,61,42,19,63756,28842,92598
510718,202503,300,144,156,218595.73,236811.22,455406.95
510719,202503,60,33,27,50094,40986,91080
510720,202503,229,182,47,276280.52,71346,347626.52
510724,202503,89,41,48,62238,72864.83,135102.83
510726,202503,77,42,35,63756.7,53130.59,116887.29
510729,202503,14,5,9,7590,13662.99,21252.99
510730,202503,563,300,263,455408.04,399234.15,854642.19
510735,202503,123,45,78,68312.01,118404,186716.01
510740,202503,40,26,14,39471.61,21254.32,60725.93
510757,202503,58,53,5,80457,7590,88047
510760,202503,9346,4997,4349,7588726.63,6601848.48,14190575.11
510770,202503,652,337,315,511589.32,478176.06,989765.38
510774,202503,12,4,8,6072,12144,18216
510775,202503,149,122,27,185196.66,40986,226182.66
510776,202503,51,16,35,24288,53130.2,77418.2
510777,202503,202,102,100,154837.2,151800,306637.2
510779,202503,33,24,9,36433.68,13662,50095.68
510780,202503,366,201,165,305130.83,250472.41,555603.24
510785,202503,371,216,155,327900.43,235290.34,563190.77
510787,202503,267,157,110,238337.63,166981.78,405319.41
510788,202503,17,7,10,10626.9,15180,25806.9
510790,202503,4264,2150,2114,3263964.29,3210579.2,6474543.49
510792,202503,1458,843,615,1279862.04,933579.86,2213441.90
510794,202503,157,88,69,134038.71,104742,238780.71
510795,202503,4051,1911,2140,2900975.69,3250046.15,6151021.84
510800,202503,216,111,105,170020.71,159390,329410.71
510805,202503,252,178,74,270211.19,112335.53,382546.72
510810,202503,66,33,33,50096.03,50094.4,100190.43
510820,202503,267,133,134,201901.46,203413.37,405314.83
510830,202503,88,47,41,71349.47,62238,133587.47
510835,202503,39,28,11,42505.1,16698,59203.1
510840,202503,12332,5899,6433,8956599.44,9769971.98,18726571.42
510850,202503,219,99,120,150283.45,182160.93,332444.38
510860,202503,492,273,219,414419.38,332443.47,746862.85
510880,202503,101,70,31,106260.8,47058,153318.8
510885,202503,87,43,44,65275.8,66792.8,132068.6
510890,202503,93,47,46,71347.81,69828.26,141176.07
510895,202503,228,148,80,224665.85,121440,346105.85
520005,202503,240,123,117,186727.87,177609.76,364337.63
520010,202503,418,204,214,309681.28,324854.94,634536.22
520013,202503,1047,699,348,1061112.88,528268.83,1589381.71
520015,202503,54,37,17,56169,25806,81975
520017,202503,112,77,35,116890.27,53130.6,170020.87
520020,202503,14,8,6,12145.53,9108.07,21253.60
520025,202503,4466,2680,1786,4068267.8,2711198.42,6779466.22
520030,202503,1158,662,496,1004953.64,752934.95,1757888.59
520050,202503,70,50,20,75901.03,30360.5,106261.53
520055,202503,108,69,39,104744.42,59202,163946.42
520060,202503,259,169,90,258066.31,136620,394686.31
520080,202503,715,541,174,821245.31,264132,1085377.31
520082,202503,25,14,11,21252,16698,37950
520085,202503,150,129,21,195828.96,31878,227706.96
520090,202503,104,75,29,113850.37,44022,157872.37
520110,202503,11735,5370,6365,8151947.98,9665159.81,17817107.79
520120,202503,20,13,7,19735.34,10626,30361.34
520130,202503,1176,890,286,1351074.06,434150.67,1785224.73
520140,202503,15893,8911,6982,13532367.29,10603337.73,24135705.02
520145,202503,83,44,39,66792.6,59202,125994.6
520150,202503,154,121,33,183692.43,50094.02,233786.45
520160,202503,66,44,22,66794.32,33396,100190.32
520170,202503,236,137,99,207973.45,150282.42,358255.87
520180,202503,267,143,124,218600.96,188234.36,406835.32
520215,202503,221,169,52,256544.65,78936.2,335480.85
520235,202503,111,85,26,129030.33,39468,168498.33
520250,202503,243,129,114,195828.62,173052.33,368880.95
520260,202503,156,102,54,154841.41,81973.13,236814.54
520280,202503,71,51,20,77420.3,30360,107780.3
520310,202503,59,28,31,42507.36,47059.5,89566.86
520320,202503,235,152,83,230745.03,125994.29,356739.32
520330,202503,1029,575,454,872888.19,689175.98,1562064.17
520340,202503,367,213,154,323348.68,233779.21,557127.89
520350,202503,573,306,267,464905.73,405308.26,870213.99
520355,202503,60,44,16,66795.33,24289.1,91084.43
520357,202503,59,46,13,69829.02,19734,89563.02
520360,202503,56,29,27,44026.62,40986.06,85012.68
520380,202503,151,92,59,139657.94,89563.06,229221.00
520390,202503,268,132,136,200384.11,206448,406832.11
520393,202503,25,18,7,27325.76,10626,37951.76
520396,202503,107,84,23,127512.57,34914,162426.57
520400,202503,249,166,83,251997.23,125995.05,377992.28
520410,202503,252,141,111,214046.25,168499.65,382545.90
520420,202503,35,27,8,40986.75,12145.85,53132.60
520425,202503,261,124,137,188239.45,207966.18,396205.63
520430,202503,633,308,325,467550.71,493350.6,960901.31
520440,202503,898,676,222,1026194.78,338516.14,1364710.92
520450,202503,2851,1388,1463,2107067.51,2220855.39,4327922.90
520455,202503,113,68,45,103231.34,68314.22,171545.56
520460,202503,62,42,20,63760.11,30361.3,94121.41
520465,202503,57,47,10,71346.92,15180,86526.92
520470,202503,589,372,217,566222.54,329406,895628.54
520480,202503,81,56,25,85011.06,37950,122961.06
520485,202503,113,56,57,85009.2,86526,171535.2
520490,202503,743,549,194,833394.88,294493.95,1127888.83
520495,202503,130,76,54,115370.81,81972.9,197343.71
520500,202503,248,206,42,312726.8,63759.46,376486.26
520505,202503,216,128,88,194305.99,133584,327889.99
520510,202503,2920,1512,1408,2295290.56,2137356.4,4432646.96
520520,202503,94,62,32,94117.25,48576,142693.25
520530,202503,247,203,44,308163.45,66792.45,374955.90
520540,202503,1366,963,403,1461874.86,611754.73,2073629.59
520545,202503,109,70,39,106263.1,59205.63,165468.73
520547,202503,107,60,47,91086.31,71347.88,162434.19
520549,202503,2026,1155,871,1754942.3,1322203.29,3077145.59
520551,202503,418,242,176,367362.37,267168,634530.37
520552,202503,78,64,14,97155.33,21252,118407.33
520570,202503,23,15,8,22770.91,12144,34914.91
520580,202503,332,209,123,317426.84,186714.02,504140.86
520590,202503,184,104,80,157877.91,121440.6,279318.51
520620,202503,1615,796,819,1208376.63,1243252.46,2451629.09
520630,202503,74,39,35,59204.02,53130,112334.02
520640,202503,475,307,168,466040.02,255024.9,721064.92
520650,202503,99,44,55,66793.36,83490,150283.36
520660,202503,53,30,23,45540.2,34914.38,80454.58
520670,202503,44,33,11,50094,16698,66792
520680,202503,34,25,9,37950.87,13662,51612.87
520690,202503,42,14,28,21252.82,42504,63756.82
520710,202503,48,35,13,53130,19734,72864
520725,202503,227,177,50,268694.19,75900.6,344594.79
520735,202503,82,46,36,69828.6,54648.2,124476.8
520740,202503,559,286,273,434165.29,414421.96,848587.25
520750,202503,61,41,20,62238.8,30360,92598.8
520753,202503,102,74,28,112335.59,42504,154839.59
520760,202503,138,97,41,147249.35,62238,209487.35
520780,202503,324,243,81,368885.16,122958.78,491843.94
520790,202503,151,104,47,157873.67,71346.2,229219.87
520800,202503,4338,2638,1700,4005357.02,2580617.65,6585974.67
520810,202503,127,97,30,147905.61,45540.89,193446.50
520815,202503,15,11,4,16699.2,6072,22771.2
520830,202503,135,100,35,151804.04,53130.96,204935.00
520840,202503,498,316,182,479694.81,276276.13,755970.94
520850,202503,124,76,48,115373.91,72864,188237.91
520860,202503,2381,1587,794,2409131.69,1205297.92,3614429.61
520870,202503,43389,20811,22578,31595481.47,34284436.7,65879918.17
520880,202503,1836,1040,796,1578792.75,1209857.84,2788650.59
520890,202503,973,673,300,1021660.25,455402.41,1477062.66
520910,202503,1159,596,563,904763.03,854637.74,1759400.77
520915,202503,110,70,40,106263.07,60720.95,166984.02
520920,202503,720,362,358,549532.65,543450.07,1092982.72
520929,202503,23,19,4,28842,6072.4,34914.4
520940,202503,68,53,15,80456.71,22770,103226.71
520945,202503,31,22,9,33396,13662,47058
520960,202503,70,44,26,66792.73,39468,106260.73
520970,202503,627,339,288,516139.49,437189.59,953329.08
520980,202503,107,80,27,121440.85,40986,162426.85
520990,202503,430,346,84,525271.43,127515.82,652787.25
520993,202503,127,62,65,94119.99,98670.1,192790.09
520995,202503,276,172,104,261103.67,157872,418975.67
521000,202503,1998,1131,867,1718423.28,1316116.59,3034539.87
521010,202503,752,427,325,648203.69,493353.66,1141557.35
521015,202503,21,14,7,21252.87,10626,31878.87
521020,202503,1846,1338,508,2031146.47,771148.24,2802294.71
521030,202503,103,72,31,109297.15,47058,156355.15
521040,202503,1315,928,387,1408745.25,587467.63,1996212.88
521056,202503,77,51,26,77419.17,39468.09,116887.26
521060,202503,155,99,56,150284.32,85008,235292.32
521080,202503,314,259,55,393184.61,83490.2,476674.81
521090,202503,834,628,206,953323.71,312708.6,1266032.31
521100,202503,343,238,105,361392.85,159390.22,520783.07
521120,202503,1348,989,359,1502359.96,544963.23,2047323.19
521130,202503,336,244,92,370406.28,139656.6,510062.88
521140,202503,249,151,98,229224.05,148765,377989.05
521150,202503,3007,1364,1643,2070659.44,2494100.3,4564759.74
521160,202503,31,13,18,19735.82,27324,47059.82
521170,202503,217,124,93,188244.92,141179.41,329424.33
521180,202503,1575,1028,547,1561311.18,830353.28,2391664.46
521190,202503,3217,1440,1777,2185985.38,2699013.38,4884998.76
521200,202503,81,56,25,85009.3,37950,122959.3
521205,202503,34,26,8,39468.2,12144,51612.2
521210,202503,170,104,66,157874.41,100188,258062.41
521220,202503,880,604,276,916887.52,418972,1335859.52
521225,202503,19,13,6,19736,9109.61,28845.61
521230,202503,162,104,58,157877.12,88044.94,245922.06
521250,202503,7986,4621,3365,7016528.56,5108126.8,12124655.36
521260,202503,64,28,36,42504.58,54648,97152.58
521270,202503,153,119,34,180643.99,51612,232255.99
521280,202503,482,305,177,462994.94,268686,731680.94
521290,202503,39,19,20,28843.63,30360,59203.63
521295,202503,131,87,44,132066.86,66792,198858.86
521300,202503,293,186,107,282367.74,162433.38,444801.12
